id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,number_of_reviews_ltm,name_processed,assumed_gender,total_of_host_listings_count
735774203211451475,481289627,Magnolia,Briarcliff,47.64873199125715,-122.4153190455078,Entire home/apt,599,4,9,1.94,143,9,new seattl lux homeith stun ocean view,female,1
736110334813185182,340706410,Ballard,Whittier Heights,47.67835,-122.37459,Private room,70,1,21,4.06,347,21,chase sweet suit micro studio 91alkscor,male,52
750913851705799630,111812937,Downtown,Belltown,47.61420263377253,-122.34657108333217,Entire home/apt,164,2,39,1.73,351,30,stylish 1brashington state convcent 4thfloo,male,21
750919521270923415,111812937,Other neighborhoods,Wallingford,47.66221,-122.33724,Entire home/apt,195,1,25,1.28,365,12,gorgeou 1br 2ndfloor patio dog friendli,male,21
751018501688215543,80333752,Downtown,Belltown,47.61534,-122.34754,Entire home/apt,210,2,5,1.07,204,5,beauti 2 br 2ba condoith pool free park,male,27
751094941411817001,43908818,Central Area,Minor,47.61275,-122.30469,Entire home/apt,144,2,13,2.93,251,13,neon seattl spot fulli stockedorkst,male,2
751232050093729791,111812937,Other neighborhoods,Fremont,47.66428,-122.36009,Entire home/apt,323,3,58,0.86,364,17,modern 3br bayview elev deck,male,21
737010164846490541,9060841,Northgate,Haller Lake,47.73006,-122.33885,Entire home/apt,170,2,3,0.72,155,3,charm stylish hous amaz backyard,female,6
751617053684681056,42537846,Capitol Hill,Stevens,47.6304778,-122.3101919,Entire home/apt,260,30,2,0.45,150,2,beauti capitol hill tudor5 brvolunt park,male,1
751757953618643112,467010783,Rainier Valley,Columbia City,47.56953,-122.2941,Entire home/apt,128,2,16,4.57,95,16,3br ev charger fastifi ac bu lightrail king bed,male,1
751788861612476176,428560851,Other neighborhoods,Wallingford,47.6565593,-122.3365746,Entire home/apt,384,2,11,2.75,275,11,seattl craftsman alk restaur stylish,female,2
752229390686166234,23883938,Other neighborhoods,Green Lake,47.68635,-122.33715,Private room,78,1,3,0.69,283,3,bright sweet room ith larg kitchen,male,2
745841832459371379,484451588,University District,University District,47.66319,-122.31162,Entire home/apt,245,1,1,0.48,0,1,charm 8bedroom 8 min downtown light rail,female,6
746482122982541045,398317720,Queen Anne,Lower Queen Anne,47.62684,-122.35204,Entire home/apt,225,1,27,5.7,37,27,walk space needl 3br3ba home view,female,47
746550625124137500,72430545,Capitol Hill,Broadway,47.61452,-122.31445,Entire home/apt,112,1,13,4.43,11,13,capitol hill condo amen,female,1
746586553727354018,2013576,Other neighborhoods,Roosevelt,47.68438591140173,-122.3165367067459,Entire home/apt,91,2,5,5.0,56,5,charm mapl leaf craftsman,male,4
737077670173873157,72316289,Beacon Hill,Mid-Beacon Hill,47.56271,-122.31468,Entire home/apt,188,1,16,3.43,324,16,new renov 4 bdr home near downtownairport,male,5
746603181658963814,138069015,Delridge,Highland Park,47.5231,-122.35076,Entire home/apt,132,1,18,5.4,356,18,love loft 1bed1bath seattl,female,1
747038197265134437,54120431,Delridge,South Delridge,47.52504,-122.36124,Entire home/apt,68,90,0,0.0,340,0,comfort privat loft apart,female,3
747077369534842890,485324592,Capitol Hill,Stevens,47.6288,-122.30028,Entire home/apt,144,2,8,1.78,111,8,open layout patio cozi 2br uw arboretum,male,1
747415294733692644,371243754,Northgate,Maple Leaf,47.69231,-122.30831,Private room,55,2,12,2.63,26,12,larg 1 bedroomithash dryer access rm 1,male,3
752869528286905387,480513426,Other neighborhoods,Greenwood,47.68951,-122.36129,Entire home/apt,125,1,4,0.9,361,4,ador 1 bedroom apart,male,1
752976194583854270,3064264,Beacon Hill,North Beacon Hill,47.5759,-122.30761,Entire home/apt,200,2,1,1.0,68,1,stylish beacon hill home great view,female,1
753228730083993266,462796256,Ballard,West Woodland,47.66706,-122.36729,Entire home/apt,188,1,8,1.82,169,8,spectacular spot 3b25bballardcentr locat,male,18
753551109466085977,485185619,Beacon Hill,Mid-Beacon Hill,47.56087,-122.31689,Entire home/apt,107,2,2,0.5,0,2,comfi modern luxuryith bbq grill yard,male,1
753654845703021874,486478290,Rainier Valley,Columbia City,47.56305,-122.28923,Entire home/apt,109,1,2,0.45,207,2,columbia citi hideaway,female,1
753835306681241866,484899828,Cascade,Eastlake,47.64031,-122.3231,Entire home/apt,648,30,0,0.0,365,0,view home eastlak,female,50
753835352368701209,484899828,Capitol Hill,Broadway,47.61914,-122.31936,Private room,84,14,0,0.0,365,0,acapit hill hideaway,female,50
753835654254399198,484899828,Cascade,Eastlake,47.64114,-122.32297,Entire home/apt,648,30,0,0.0,365,0,view home eastlak,female,50
753836132572930355,484899828,Other neighborhoods,Green Lake,47.6877,-122.33648,Private room,59,10,0,0.0,343,0,agreenlak garden unit,female,50
753836314983056577,484899828,Other neighborhoods,Green Lake,47.68755,-122.33613,Private room,75,10,0,0.0,365,0,agreenlak garden unit,female,50
753836661096687308,484899828,Capitol Hill,Broadway,47.61928,-122.31972,Private room,56,10,0,0.0,253,0,acent capit hill sleep 2,female,50
753837272822327264,484899828,Capitol Hill,Broadway,47.62104,-122.31974,Private room,69,10,1,0.41,365,1,acent capit hill 3,female,50
747421371427250659,371243754,Northgate,Maple Leaf,47.6917,-122.309,Private room,65,2,13,2.71,16,13,comfi one bedroomithash dyer access rm 3,male,3
747765555645533207,378706036,Seward Park,Seward Park,47.546979313051935,-122.27034498006104,Entire home/apt,91,1,6,3.53,171,6,privat apart home,female,1
747962095203989899,152087785,Delridge,Riverview,47.54968,-122.35958,Entire home/apt,170,2,5,1.25,319,5,cheer 3 bedroom homeith plenti amen,female,1
748580312846777610,485580822,Ballard,Adams,47.67522,-122.37965,Entire home/apt,149,2,12,3.21,235,12,seattl best ballard,female,4
748739521215329209,9973213,Central Area,Mann,47.61286,-122.29902,Entire home/apt,100,5,0,0.0,298,0,modern seattl oasisith offstreet park 2br,male,1
748775137365387001,25110157,Cascade,Eastlake,47.6448063,-122.3243844,Entire home/apt,324,30,0,0.0,134,0,stun lake view 3b2b space needl view,female,20
749178857747556835,466378704,University District,University District,47.6676732,-122.3139708,Entire home/apt,175,2,5,1.26,320,5,wfh close uw spaciou luxuri townhous,male,1
749217752489482511,148939282,Downtown,Belltown,47.61439,-122.34713,Entire home/apt,179,2,10,2.29,183,10,hip condofre park 5 star locat,female,2
749341488242285193,183425953,West Seattle,North Admiral,47.58092,-122.40116,Entire home/apt,186,2,7,2.41,254,7,modern 3 br townhous step alki beach,male,1
749366999986210915,77028920,Ballard,Whittier Heights,47.68869,-122.37362,Entire home/apt,136,2,12,4.24,95,12,cozi craftsman ballard,female,2
749420310485283234,398317720,Queen Anne,North Queen Anne,47.65206,-122.37549,Entire home/apt,112,1,7,1.6,76,7,spaciou cozi 2br home park,female,47
749894908236719275,4656446,Other neighborhoods,Roosevelt,47.6894433,-122.3205537,Entire home/apt,168,2,4,0.88,80,4,quiet charm seattl 2bralkabl locat,male,14
749905161430260312,264641633,West Seattle,Gatewood,47.54650116,-122.38300323,Entire home/apt,172,2,4,0.86,238,4,contemporari 3bd townhomeith rooftop deck,female,7
749914051690808905,121688409,Queen Anne,North Queen Anne,47.64053,-122.35693,Entire home/apt,124,2,5,1.36,331,5,new chic queen ann cottagealk restaur,male,35
750098281140766362,10810763,University District,University District,47.6672,-122.31544,Entire home/apt,169,3,13,3.05,142,13,stylish 3br univers districtith 94alk score,female,2
750160535040751473,484453762,Central Area,Mann,47.60407,-122.3006,Entire home/apt,109,1,1,0.34,0,1,instaworthi 4 bedroom central district,female,20
750580958985000176,70996371,Beacon Hill,North Beacon Hill,47.5872199,-122.3092021,Entire home/apt,114,2,10,2.26,60,10,beacon modern near stadium downtown,male,5
753837851036748061,484899828,Cascade,Eastlake,47.64253,-122.32423,Private room,80,10,0,0.0,365,0,aseattl urban villag guemesroof top view dec,female,50
753838181648888263,484899828,Cascade,Eastlake,47.64228,-122.32427,Private room,118,15,0,0.0,365,0,aseattl urban villag guemesroof top view dec,female,50
753838645161101598,484899828,Cascade,Eastlake,47.64176,-122.32481,Private room,59,5,0,0.0,360,0,seattl uran villag olymp,female,50
753839256993799927,484899828,Cascade,Eastlake,47.64182,-122.32495,Private room,59,30,0,0.0,365,0,seattl urvan villag rainier,female,50
753839424572407198,484899828,Cascade,Eastlake,47.64225,-122.32457,Private room,59,30,0,0.0,365,0,seattl urban villag shasta,female,50
753839853704080183,484899828,Capitol Hill,Montlake,47.64087,-122.32278,Private room,69,30,0,0.0,365,0,seattl urban villag cascad,female,50
753840689120381612,484899828,Capitol Hill,Stevens,47.62831,-122.30173,Entire home/apt,81,15,0,0.0,318,0,arboretum littl oasi,female,50
753840829612271224,484899828,Capitol Hill,Stevens,47.62645,-122.29953,Entire home/apt,156,7,0,0.0,365,0,arboretum escapeb,female,50
753841171320429856,484899828,Capitol Hill,Stevens,47.62792,-122.29951,Private room,70,5,0,0.0,365,0,arboretum view evergreen,female,50
753841382262598408,484899828,Capitol Hill,Stevens,47.62797,-122.29974,Private room,88,7,0,0.0,365,0,arboretum view magnolia,female,50
753841636123637928,484899828,Capitol Hill,Stevens,47.62651,-122.29973,Entire home/apt,109,10,0,0.0,282,0,arboretum tranquil 2 br,female,50
753841835810302667,484899828,Capitol Hill,Broadway,47.6212,-122.31955,Entire home/apt,314,30,0,0.0,361,0,cal anderson park escap hous,female,50
753842162843575762,484899828,Capitol Hill,Stevens,47.62642,-122.30169,Entire home/apt,311,5,0,0.0,365,0,arboretum view 3 br hous,female,50
753842311804413974,484899828,Capitol Hill,Stevens,47.62636,-122.29982,Entire home/apt,311,5,0,0.0,365,0,arboretum view 3 br hous,female,50
753842797560228665,484899828,Cascade,Eastlake,47.64251,-122.32337,Entire home/apt,345,7,0,0.0,365,0,eastlak lago vista home,female,50
753842895848531411,484899828,Capitol Hill,Portage Bay,47.64218,-122.32266,Private room,86,10,0,0.0,365,0,aseattl urban villag guemesroof top view dec,female,50
753843177470504662,484899828,Cascade,Eastlake,47.64033,-122.32405,Private room,66,10,0,0.0,343,0,seattl urban villag vashon roof top view de,female,50
753843470988991886,484899828,Cascade,Eastlake,47.64233,-122.32486,Private room,149,20,0,0.0,365,0,seattl urban villag san juan roof top view de,female,50
753843602969856200,484899828,Cascade,Eastlake,47.64247,-122.32427,Private room,75,10,0,0.0,365,0,aseattl urban villag lopez roof top view dec,female,50
753844568867289832,484899828,Other neighborhoods,Green Lake,47.68616,-122.33638,Entire home/apt,59,8,1,1.0,344,1,greenlak littl oasi b,female,50
753844890526835294,484899828,Other neighborhoods,Green Lake,47.68793,-122.33617,Private room,99,10,0,0.0,365,0,greenlak privat room,female,50
753845000497109589,484899828,Other neighborhoods,Green Lake,47.68572,-122.33474,Private room,59,5,1,0.47,365,1,greenlak littl attic 3,female,50
753846871180471049,190507384,Cascade,Eastlake,47.64228,-122.3244,Entire home/apt,80,10,0,0.0,365,0,alak union one br apt sleep 4,female,50
753847183675353490,190507384,Cascade,Eastlake,47.64045,-122.3245,Entire home/apt,80,10,1,1.0,354,1,alak union one br apt sleep 4,female,50
753847277965132988,484899828,Cascade,Eastlake,47.6425,-122.32477,Entire home/apt,648,30,0,0.0,365,0,view home eastlak,female,50
753847476035395069,190507384,Cascade,Eastlake,47.64033,-122.32431,Private room,66,10,2,0.82,365,2,seattl urban villag vashon1 roof top view de,female,50
737138138851328805,65801621,Queen Anne,West Queen Anne,47.63616,-122.35776,Entire home/apt,108,2,5,1.79,15,5,invit 2 bedroom unit top queen ann,male,1
753847795708401239,190507384,Cascade,Eastlake,47.64075,-122.32445,Private room,149,20,0,0.0,365,0,seattl urban villag san juan roof top view de,female,50
753847837581279168,190507384,Cascade,Eastlake,47.64072,-122.32323,Private room,95,10,1,1.0,365,1,aseattl urban villag guemesroof top view dec,female,50
753848177091719864,190507384,Cascade,Eastlake,47.64063,-122.32303,Private room,75,10,0,0.0,365,0,aseattl urban villag privat roomlopez 1d2,female,50
753848318059567675,190507384,Cascade,Eastlake,47.64256,-122.3243,Private room,69,30,0,0.0,365,0,aseattl urban villag orca roof top view dec,female,50
753849199024196854,190507384,Cascade,Eastlake,47.64053,-122.3233,Private room,59,5,1,0.39,365,1,seattl uran villag olymp,female,50
753849392472125199,190507384,Cascade,Eastlake,47.64181,-122.32494,Private room,59,30,0,0.0,365,0,seattl urvan villag rainier,female,50
753849604393884222,190507384,Capitol Hill,Broadway,47.61919,-122.32007,Private room,59,10,0,0.0,365,0,acent capit hill 3,female,50
753849767083686778,190507384,Capitol Hill,Broadway,47.61901,-122.31951,Private room,84,14,0,0.0,365,0,acapit hill hideaway,female,50
753850260401806517,190507384,Capitol Hill,Broadway,47.61903,-122.31784,Private room,69,10,1,0.42,365,1,acent capit hill 3,female,50
750669149995115146,111812937,Queen Anne,North Queen Anne,47.64363,-122.35488,Entire home/apt,172,1,30,1.38,361,18,walk everywher 1br craftsman patio,male,21
750669949514719398,111812937,Cascade,Eastlake,47.64288,-122.32449,Entire home/apt,290,2,30,1.03,365,6,upscal 2br dog friendli asherdry,female,21
750670968463451615,111812937,West Seattle,North Admiral,47.584038865850665,-122.39931647567668,Entire home/apt,269,2,43,1.05,341,9,origin 3br dog friendli amaz bay view,male,21
750674017409535748,27465425,Downtown,Pike-Market,47.61016125313761,-122.34578747880036,Entire home/apt,215,2,6,3.91,119,6,free park stylish pike place market condo,male,1
750674786467517306,111812937,Beacon Hill,Mid-Beacon Hill,47.55303,-122.29051,Entire home/apt,224,1,21,0.95,359,14,2br patio gourmet kitchen patio,male,21
750676087100014180,111812937,West Seattle,Arbor Heights,47.51659,-122.37842,Entire home/apt,248,2,0,0.0,351,0,quiet 3br dog friendli patio,male,21
750688008448483319,466449740,West Seattle,Seaview,47.55246,-122.38924,Entire home/apt,207,2,7,1.98,260,7,charm homeith hot tub inest seattl,female,1
750825755427337760,464636958,Beacon Hill,Mid-Beacon Hill,47.56588,-122.31634,Entire home/apt,151,1,6,1.34,266,6,singl famili homeith cover patio hot tub,female,1
750832835547196665,485967549,University District,University District,47.6641222,-122.3035814,Entire home/apt,87,1,1,0.55,360,1,u villag shoppingto appl store outdoor mall,male,1
750901402941355015,31052461,Central Area,Atlantic,47.58579854011194,-122.29995356760072,Private room,80,1,3,1.18,40,3,cheer sunni privat floor modern townhom,male,2
750911608392540118,111812937,Downtown,Belltown,47.61575,-122.34807,Entire home/apt,205,3,1,0.31,336,1,walkabl 1br soundviewashington state convcent,male,21
753850394705895618,190507384,Other neighborhoods,Green Lake,47.68761,-122.3343,Private room,87,12,0,0.0,352,0,agreenlak garden unit,female,50
753850550047805163,190507384,Other neighborhoods,Green Lake,47.6861,-122.33427,Private room,59,10,0,0.0,365,0,agreenlak garden unit,female,50
753851032262243988,190507384,Capitol Hill,Stevens,47.62826,-122.30014,Entire home/apt,81,15,0,0.0,365,0,arboretum littl oasi,female,50
753851123477476399,1629736,Rainier Valley,Columbia City,47.55875,-122.2841,Entire home/apt,250,1,0,0.0,111,0,upstair alley,female,1
753851196482326252,190507384,Capitol Hill,Stevens,47.62836,-122.30098,Entire home/apt,156,7,1,0.37,354,1,arboretum escapeb,female,50
753851546146153457,190507384,Capitol Hill,Stevens,47.62804,-122.30126,Entire home/apt,95,5,1,0.56,354,1,arboretum escap b,female,50
753851692913031251,190507384,Capitol Hill,Stevens,47.62779,-122.29986,Private room,70,5,0,0.0,348,0,arboretum view evergreen,female,50
753851793638322085,190507384,Capitol Hill,Stevens,47.62844,-122.3013,Private room,88,7,0,0.0,365,0,arboretum view magnolia,female,50
753851985336879657,190507384,Capitol Hill,Broadway,47.62103,-122.31966,Entire home/apt,325,30,0,0.0,365,0,cal anderson park escap 1,female,50
753852420224740156,190507384,Capitol Hill,Stevens,47.62649,-122.29982,Entire home/apt,311,5,0,0.0,359,0,arboretum view 3 br hous,female,50
753853055743804438,484899828,Capitol Hill,Broadway,47.62057,-122.31999,Private room,59,10,0,0.0,299,0,center capit hill privat room 1,female,50
753853283478211431,484899828,Capitol Hill,Broadway,47.61923,-122.31806,Private room,50,10,3,0.91,339,3,capit hill littl oasis2,female,50
753853510604513053,190507384,Capitol Hill,Broadway,47.62099,-122.31848,Private room,59,10,1,1.0,365,1,center capit hill privat room 1,female,50
753853754706594189,190507384,Capitol Hill,Broadway,47.62029,-122.31785,Private room,50,15,0,0.0,281,0,capit hill littl oasis2,female,50
754399884361785872,77347820,West Seattle,North Admiral,47.58926,-122.3838,Entire home/apt,641,3,0,0.0,155,0,beauti citi view hous fireplac movi room,female,5
762426816533530816,379735904,Cascade,Eastlake,47.64197,-122.32483,Private room,59,5,0,0.0,365,0,seattl uran villag olymp,female,21
762428409197175519,379735904,Cascade,Eastlake,47.64246,-122.32416,Private room,69,30,0,0.0,239,0,seattl urban villag cascad,female,21
762428860749182274,379735904,Cascade,Eastlake,47.64059,-122.32352,Private room,69,13,0,0.0,365,0,seattl urban villag cascad,female,21
